SMILES,Title,IC50nM
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CC4(C2)CN(c2ncccn2)C4)C3)CC1,916473,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(C4CC4)ccc(F)c3Cl)c3c2CCC(C(=O)N2CC4(CCOC4)C2)C3)CC1,916484,2.0
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(C5CC5)ccc(F)c4Cl)c3C2)C1,916486,2.0
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3Cl)c3ccccc23)cc1,51253456,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)CC1,916521,2.0
CC1(O)CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916537,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)CC1,916539,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(N4CC(F)C4)C2)C3)CC1,916540,2.0
CC1(C(=O)O)CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC4(CCCO4)C2)C3)CC1,916541,2.0
COC1CN(C(=O)C2CCc3c(C4=CCC(C)(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916543,2.0
CN(C)C1CCN(C(=O)C2CCc3c(C4=CCC(C)(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916547,2.0
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c32)cc1,51253545,2.0
O=C(O)C1CCN(c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c23)CC1O,51245376,2.0
